time_s,avg_power_w
0.0,7.68103448275862
0.0016668490751887929,7.656034482758621
0.0033336981503775858,7.975
0.005000547225566379,13.797413793103448
0.0066673963007551715,16.246551724137927
0.008334245375943964,19.576724137931038
0.010001094451132758,19.104310344827585
0.01166794352632155,18.743965517241378
0.013334792601510343,24.762931034482758
0.015001641676699136,36.0698275862069
0.016668490751887928,48.823275862068975
0.018335339827076722,57.732758620689644
0.020002188902265516,65.37844827586208
0.021669037977454307,67.88362068965519
0.0233358870526431,76.425
0.025002736127831892,68.32672413793104
0.026669585203020686,66.3991379310345
0.02833643427820948,64.27155172413795
0.03000328335339827,62.25603448275862
0.031670132428587065,61.078448275862065
0.033336981503775856,49.29137931034483
0.035003830578964654,35.037931034482746
0.036670679654153444,31.567241379310346
0.038337528729342235,27.73275862068965
0.04000437780453103,21.768965517241377
0.041671226879719823,15.393965517241377
0.043338075954908614,15.053448275862065
0.045004925030097405,13.01896551724138
0.0466717741052862,13.097413793103446
0.04833862318047499,12.841379310344827
0.050005472255663784,12.78793103448276
0.05167232133085258,12.51034482758621
0.05333917040604137,11.993965517241381
0.05500601948123016,11.610344827586205
0.05667286855641896,11.34568965517241
0.05833971763160775,10.889655172413791
0.06000656670679654,10.60603448275862
0.06167341578198534,10.16551724137931
0.06334026485717413,9.782758620689657
0.06500711393236293,9.62155172413793
0.06667396300755171,9.316379310344827
0.06834081208274051,9.107758620689655
0.07000766115792931,8.987068965517244
0.07167451023311809,8.948275862068968
0.07334135930830689,8.812068965517241
0.07500820838349569,8.686206896551724
0.07667505745868447,8.609482758620688
0.07834190653387327,8.610344827586207
0.08000875560906207,8.547413793103447
0.08167560468425085,8.50689655172414
0.08334245375943965,8.438793103448276
0.08500930283462843,8.422413793103447
0.08667615190981723,8.324137931034482
0.08834300098500603,8.251724137931033
0.09000985006019481,8.140517241379309
0.09167669913538361,8.135344827586206
0.0933435482105724,8.099137931034484
0.09501039728576119,8.020689655172413
0.09667724636094999,7.970689655172414
0.09834409543613878,7.945689655172415
0.10001094451132757,7.897413793103446
0.10167779358651637,7.838793103448275
0.10334464266170516,7.787068965517242
0.10501149173689395,7.783620689655174
0.10667834081208274,7.754310344827587
0.10834518988727154,7.71896551724138
0.11001203896246033,7.684482758620692
0.11167888803764912,7.695689655172414
0.11334573711283792,7.681034482758621
0.1150125861880267,7.642241379310347
0.1166794352632155,7.621551724137931
0.1183462843384043,7.635344827586206
0.12001313341359308,7.636206896551725
0.12167998248878188,7.602586206896553
0.12334683156397068,7.596551724137932
0.12501368063915946,7.585344827586208
0.12668052971434826,7.575000000000001
0.12834737878953706,7.552586206896554
0.13001422786472586,7.53448275862069
0.13168107693991463,7.516379310344828
0.13334792601510342,7.520689655172413
0.13501477509029222,7.489655172413793
0.13668162416548102,7.480172413793105
0.13834847324066982,7.470689655172415
0.14001532231585861,7.456896551724139
0.14168217139104738,7.468103448275862
0.14334902046623618,7.481034482758622
0.14501586954142498,7.477586206896553
0.14668271861661378,7.483620689655176
0.14834956769180258,7.482758620689655
0.15001641676699137,7.468103448275863
0.15168326584218014,7.458620689655172
0.15335011491736894,7.447413793103449
0.15501696399255774,7.455172413793106
0.15668381306774654,7.455172413793105
0.15835066214293533,7.441379310344829
0.16001751121812413,7.427586206896553
0.1616843602933129,7.44051724137931
0.1633512093685017,7.449137931034484
0.1650180584436905,7.426724137931035
0.1666849075188793,7.429310344827588
